CO2,SpO2,MABP,HbD40,HbT40,CCO40,time
4.70709078755754,96.034146713021,48,0,0,0,0
4.76196603541596,95.8156349129838,48,0.00481715288470497,0.00162820158199395,0.0105288608852938,1
4.81405867955893,95.6204582293183,48,0.00893538366957802,0.00403706030427919,0.0191990364359024,2
4.86360523870744,95.4482411897113,48,0.012443177673644,0.0070577840995476,0.0261991452677016,3
4.91084223158242,95.2986083218496,48,0.0154290202159171,0.0105215809004875,0.0317178059965685,4
4.95600617690485,95.1711841534196,48,0.0179813966154141,0.0142596586397712,0.0359436372383776,5
4.99933359339567,95.0655932121085,48,0.0201887921911554,0.0181032252500994,0.0390652576090064,6
5.04106099977585,94.9814600256027,48,0.0221396922621588,0.0218834886641517,0.0412712857243299,7
5.08142491476634,94.918409121589,48,0.023922582147442,0.0254316568146109,0.0427503402002246,8
5.12066185708809,94.8760650277542,48,0.0256259471660201,0.0285789376341583,0.0436910396525662,9
5.15900834546207,94.8540522717849,48,0.0273382726369107,0.031156539055484,0.0442820026972308,10
5.19827724841491,94.8403278697306,48.0285508055124,0.028904111703266,0.0250239072801293,0.0498325440937667,11
5.23498145311444,94.8801565701767,48.0685898680124,0.0308201510710111,0.0374021508757689,0.0462530576304978,12
5.26983948320853,94.9735383731232,48.0792426676405,0.0295938623902536,0.0441275167874693,0.0429255723774192,13
5.30717644443326,95.0356172360248,48.0637782465675,0.0418928403064047,0.0297865025279833,0.0479981380451321,14
5.34438037202422,95.1105229956684,48.0254656469639,0.0413397407948048,0.0247174903724581,0.0510215641233961,15
5.38655763742435,95.198313378555,47.9675739110003,0.0503224750901969,0.0030353083130148,0.0618404740537538,16
5.42530689793437,95.2957193425138,47.8933720808475,0.0532264127176987,0.0017924640941871,0.0600238136105115,17
5.46502716805767,95.3994718453743,47.806129198676,0.0524852023276301,-0.00404911053223778,0.060620688691568,18
5.50397128029968,95.5063018449656,47.7091143066566,0.0488300033103091,0.000540760638681803,0.0576575980643385,19
5.53796513025837,95.6129402991173,47.6055964469598,0.0548348642099832,0.0249109797142815,0.047721281468174,20
5.57052882254308,95.7161181656587,47.4988446617563,0.0518303753514333,0.0332110744525593,0.0450918260247457,21
5.60581404071054,95.812566402419,47.3921279932167,0.0476534296173394,0.0414082408596634,0.0421452978970986,22
5.63825946630021,95.8990159672278,47.2887154835118,0.0422211977664633,0.0494622168704506,0.039727626771199,23
5.66812994093797,95.9721978179143,47.1806851324983,0.039310748996126,0.0631199818575183,0.0369958354568711,24
5.69880007807579,96.0288429123079,47.0440046915863,0.0302446015910256,0.0733455577834867,0.0369071025211524,25
5.73221996991086,96.0656822082379,46.9508369897229,0.0355697541461995,0.0669626952470246,0.0454550419953917,26
5.76505615115632,96.0794466635338,46.9011820269083,0.0338577942384708,0.0735466732760912,0.0456585361946399,27
5.79513783734422,96.0668672360248,46.8950398031423,0.0343795389917396,0.0717022064101975,0.0508334410057574,28
5.82794214262542,96.0246748835403,46.9324103184251,0.0317080820574445,0.0857716966815047,0.0474154483218715,29
5.85487550854535,95.9999999999999,47.0132935727566,0.0391202368307271,0.092708242919338,0.0485500467932619,30
5.88194084148683,95.9999999999999,47.1376895661368,0.0363635980631463,0.0839840184482181,0.0572222123775077,31
5.91145801211837,95.9999999999999,47.259516296686,0.049274830424376,0.0948603088169619,0.0582231198924151,32
5.94286493034722,95.9999999999999,47.3615113701373,0.0584320689443025,0.102425086917187,0.0639020277784149,33
5.97026921462383,95.9999999999999,47.4139839663697,0.0589088610318154,0.0959333857862568,0.0743997256268478,34
6.00226335433003,95.9999999999999,47.4951807167375,0.0705506235368656,0.099889692952253,0.0847306055561294,35
6.03423001115884,95.9999999999999,47.6019998620873,0.0854920690373477,0.100972236999279,0.0934063204578039,36
6.06420775980787,95.9999999999999,47.7279033180778,0.0941713363802057,0.12193450885723,0.0946332011823419,37
6.08871154228526,95.9999999999999,47.8663530003677,0.104169767593251,0.142997345601499,0.0946852578379633,38
6.11633251413138,95.9999999999999,48.0108108246159,0.110844855479677,0.162158932202265,0.0957772645002091,39
6.14566957745138,95.9999999999999,48.1547387064808,0.12324381016537,0.178717686914453,0.0979624609305092,40
6.17921243476242,95.9999999999999,48.2915985616214,0.130835806839229,0.195582866923825,0.098894748308461,41
6.20721688462772,95.9999999999999,48.4579366868506,0.136383397566623,0.214731442038193,0.101469186550114,42
6.23346879681183,96.0417616944875,48.5930110893285,0.133780573264303,0.216508475442946,0.108169114749785,43
6.26009990574095,96.0744613742235,48.6728668658905,0.135086118824485,0.216615519556248,0.114942397544552,44
6.29096576759078,96.0785473576945,48.7122977093283,0.141415141374474,0.217404066078723,0.121540577514097,45
6.3200961545649,96.0572886870709,48.7696608110239,0.141435843956013,0.21701660474222,0.124846174134571,46
6.34585654557797,96.0139544045235,48.800246592173,0.138591064474995,0.227135122310562,0.123716307193918,47
6.36426874205164,95.9518135522229,48.8040550527756,0.134347854135296,0.238214321112036,0.118516556387298,48
6.38425087179648,95.8741351723398,48.7810861928316,0.127836630166876,0.244616701963981,0.115481889331215,49
6.40339281877148,95.751793215392,48.7313400123411,0.130696787524419,0.249583974784645,0.1160355823146,50
6.42792469417512,95.6149435588781,48.6237545450774,0.133693002258313,0.260896243377855,0.114893884791851,51
6.44842674022302,95.5015249521105,48.4818097502795,0.151112460125088,0.271218251724193,0.117153616590654,52
6.46560451454225,95.4115373950891,48.3423270463033,0.147131900316368,0.284131261109264,0.115976426131619,53
6.48204400826554,95.344980887814,48.2020373909779,0.153557939416997,0.297955261283466,0.115273661221226,54
6.50478962417975,95.3018554302851,48.1444609808547,0.179086405127403,0.298814787312004,0.119685462844662,55
6.52748776812624,95.2821610225025,48.1191380430297,0.190259065152578,0.302248750897942,0.124034559979191,56
6.54861792048055,95.2858976644661,48.1239395499411,0.195530393607805,0.305722939397159,0.122666889960813,57
6.56469976445205,95.313065356176,48.1588655015886,0.200639636775366,0.302996469664095,0.125114736297342,58
6.58220351344792,95.3636640976322,48.2443128075316,0.199597913047151,0.292850742714881,0.129549017407161,59
6.60165850329072,95.4376938888346,48.3840566533479,0.206875789580182,0.285837879265193,0.131051562439833,60
6.62100922794293,95.5351547297832,48.524061845008,0.208961014923198,0.287917183277907,0.128918423438656,61
6.63731035702699,95.6560466204781,48.6675974246824,0.198194162064965,0.263439310498651,0.135779254920931,62
6.65480344971156,95.815436525205,48.748392731626,0.194383971575331,0.250757001956689,0.138024790759021,63
6.67624531766394,95.9633157605705,48.8033391459328,0.187360465915114,0.230919268794112,0.138190426702865,64
6.69904672001949,96.0535451803056,48.8660315774648,0.177027803696234,0.22361889760813,0.134816803030467,65
6.72190003990997,96.1002637110406,48.8716957894637,0.162886142215287,0.227036906119036,0.128255887219794,66
6.74349766046711,96.0937542526202,48.8236008241001,0.143685520054561,0.218699573639924,0.122695879191778,67
6.76169209207611,96.0029487732121,48.7250157235447,0.123977345263525,0.229241058898333,0.112055615085162,68
6.77739200088802,95.8991200539541,48.579209529968,0.104393396344496,0.235183810208888,0.104441735907211,69
6.79669072204346,95.7789990526754,48.3894512855409,0.0986659824293081,0.237416340034589,0.0995194227138125,70
6.81619731796518,95.6916035418028,48.1633772684586,0.0876134090271812,0.24434934757576,0.0932968765034321,71
6.83460417178492,95.6411025866296,47.9991315311077,0.07949493779482,0.231292597692207,0.0953619867569333,72
6.85540571080737,95.6039906576904,47.8309204496527,0.0670652287543412,0.236223786871552,0.0909306632777627,73
6.87867546191416,95.5802677549852,47.6437124957143,0.0603676671232867,0.227292523614011,0.0895517530550678,74
6.89542349569244,95.5699338785142,47.4473147958044,0.0537387253911943,0.213709286647187,0.0951401532127594,75
6.9130522631265,95.5729890282771,47.251534476435,0.0352077389766894,0.20430477773381,0.0963605269892196,76
6.93041259224081,95.5894332042742,47.0661786641179,0.0265048122843936,0.196493910679937,0.098494258718429,77
6.9461968661671,95.6192664065053,46.901054485365,0.0125914873686934,0.181073305392822,0.104322830158718,78
6.96260428194691,95.6624886349705,46.7659690666884,0.00348748733094872,0.162123493809716,0.111653946244927,79
6.9817973237458,95.7190998896698,46.6378082068905,-0.0104565988118033,0.151087475320907,0.115764648585201,80
6.99937791672314,95.7891001706031,46.4882789041134,-0.0132570115720876,0.133713557344166,0.122919482441283,81
7.01436534822774,95.8724894777705,46.3594229542573,-0.0224473790479331,0.125767807897983,0.126044658177676,82
7.02399494715588,95.9692678111719,46.2577784416635,-0.0176841968435566,0.126411404963378,0.12533065582972,83
7.03784740138555,96.0980373313652,46.1898834506733,-0.0208549224362402,0.130303808915885,0.124041664326057,84
7.05286641188112,96.1532911486945,46.1400937806472,-0.0260085336037923,0.144086975770506,0.118583408217174,85
7.06807126599139,96.154912984177,46.0598439032363,-0.0303138576797659,0.15087804890284,0.118414796816454,86
7.08248125106518,96.1029028378126,45.9945601095129,-0.0346463877629555,0.149428734676832,0.122148686665011,87
7.09511565445128,96.0129444502029,45.9475114416476,-0.0451677446930763,0.171488917004559,0.115789500019012,88
7.10634934758066,95.9504307959719,45.921966941811,-0.0483065217283958,0.174697492373888,0.118785130176387,89
7.12207783272969,95.8724473963275,45.9211956521739,-0.0457474615417635,0.174430103886159,0.123833448080387,90
7.13353762111278,95.7822632934403,45.9484666149068,-0.050694024968128,0.18701834413687,0.122582909821165,91
7.14307020803765,95.6831475294811,46,-0.0419958294495668,0.197054626167809,0.125234253688947,92
7.15329510091548,95.5783691466205,46,-0.0509554884960393,0.196626338324482,0.127788582047342,93
7.16323158709505,95.471197187029,45.9704119759316,-0.0532649101438425,0.194625703871722,0.134495610964373,94
7.17196057138347,95.3649006928774,45.9309491459627,-0.057702739500094,0.211477861506172,0.133811777055936,95
7.18726789165218,95.2627487063363,45.9208119228097,-0.0537239544839627,0.236917002118085,0.130300319429593,96
7.20319872446933,95.1680102695763,45.936731264302,-0.0554938809536001,0.24585773322686,0.131647876530208,97
7.21900109445638,95.0839544247681,45.975438128269,-0.0586527740006888,0.254923874562948,0.132599092351611,98
7.23173063114316,95.0138502140823,46.03366347254,-0.0525089064240243,0.271589105525491,0.130990066368074,99
7.24099712252031,94.9609666796896,46.1081382549444,-0.0519575803662589,0.287039287833096,0.1304505672034,100
7.25114536483083,94.9285728637606,46.1955934333115,-0.0351338173604878,0.318345455212237,0.124241624166201,101
7.26119464542354,94.919937808466,46.2927599654707,-0.0337661490081125,0.325982408776358,0.123422910364462,102
7.27016425164722,94.9383305559763,46.3963688092514,-0.0110659001601414,0.355493806665365,0.116990358663249,103
7.28421926502364,94.9870201484623,46.5031509224828,-0.0127222509710627,0.365541931892412,0.116053332614549,104
7.30008735518541,94.9999999999999,46.6098372629944,-0.00916465483614903,0.369784557923348,0.120565691091789,105
7.31595193710681,94.9999999999999,46.7131587886155,-0.00368924454090269,0.370803221634663,0.128206180496565,106
7.33115920235371,94.9999999999999,46.797618196306,0.00629677988519006,0.388776400503414,0.131899251894615,107
7.34505534249196,94.9999999999999,46.835295822777,0.0176078553468244,0.419305829778395,0.13079600996656,108
7.35603121620702,94.9999999999999,46.8805889766876,0.0302866019275907,0.436052078959982,0.136146609783532,109
7.36028435920295,94.9999999999999,46.8954730150784,0.0418189197821217,0.457389964376816,0.138373809816953,110
7.36431467443006,94.9999999999999,46.9449469674526,0.0583995509293898,0.478648584292664,0.14171667818256,111
7.37256378556578,94.9999999999999,47.0192037072981,0.072221180131967,0.479079812124859,0.150184760469032,112
7.38448817049624,94.9999999999999,47.1084361081031,0.085427595116812,0.470181070130938,0.162019961443327,113
7.39720344966173,94.9999999999999,47.2028370433556,0.112649082325227,0.471158898023667,0.170047927476132,114
7.41005581462811,94.9999999999999,47.341884028175,0.129758564982389,0.478711247488508,0.174376321196119,115
7.42239145696126,94.9999999999999,47.5823760317914,0.145798520790937,0.476950190608562,0.178457445355653,116
7.43355656822705,94.9999999999999,47.8069729563378,0.161227994804994,0.463138020540452,0.185392220281651,117
7.44289733999135,94.9999999999999,48.0124057596436,0.176323833783998,0.458248837076475,0.188866410268367,118
7.44975996382002,94.9999999999999,48.1954053995382,0.186447079848572,0.459179353678092,0.190881830345616,119
7.45718767877574,94.9999999999999,48.3019287087183,0.19821839310915,0.442236693402592,0.202814042872542,120
7.46769557427876,94.9999999999999,48.4025621214563,0.206093739742022,0.441804277288078,0.205145351308448,121
7.47284706576057,94.9999999999999,48.4509400950514,0.215403011419361,0.42238064930639,0.21617721942178,122
