CO2,SpO2,MABP,HbD40,HbT40,CCO40,time
5.2,97.1187900968453,38.938367062357,-1.45225065960068,-0.854136187450315,-0.155081021847046,200
5.2,97.207742522066,38.9783397224379,-1.47392338746417,-0.913908472741063,-0.148380500830095,201
5.2,97.3059785162634,39.0376361249591,-1.47165123848374,-0.942658542651479,-0.147432239753587,202
5.2,97.4351222826086,39.1129872277501,-1.45409927960881,-0.965759284373892,-0.141042874553051,203
5.2,97.5841893286204,39.2011239886401,-1.41197894712831,-0.982457059507581,-0.127326534568018,204
5.2,97.7031326618175,39.2987773654585,-1.34843611938995,-0.97177185273123,-0.118018446323742,205
5.2,97.7919522822,39.4026783160346,-1.25927905251036,-0.968537848396384,-0.103595791158885,206
5.2,97.8506481897678,39.5095577981979,-1.16740557632822,-0.949537778095781,-0.0977127932218504,207
5.2,97.879220384521,39.6161467697777,-1.05577660097391,-0.933185500649785,-0.0946550514523503,208
5.2,97.8776688664596,39.7191761886033,-0.968194192413288,-0.936588665339162,-0.0908850873337421,209
5.2,97.8459936355835,39.7998187341656,-0.908488766211428,-0.961235127825407,-0.0857196507606055,210
5.2,97.7841946918927,39.8386647878187,-0.858945034915576,-0.979538959828471,-0.0926041465010767,211
5.2,97.6793886891141,39.8942902219884,-0.826679379970381,-1.01199037086453,-0.102322180298498,212
5.2,97.5085991132723,39.9601569523333,-0.839932537050591,-1.07413063884828,-0.116381028954279,213
5.2,97.3379883131742,40.0297268945121,-0.901540410781777,-1.1656367758937,-0.130127537319333,214
5.2,97.223850216574,40.0964619641835,-1.00600037604358,-1.27591643568758,-0.147995985967971,215
5.2,97.1588333094965,40.1538240770064,-1.15043511950708,-1.39142778913344,-0.170121248962491,216
5.2,97.1239401152337,40.1952751486392,-1.326638619277,-1.51143967684095,-0.186233967875709,217
5.2,97.1191706337855,40.2674079688011,-1.51806987302957,-1.60805091450272,-0.207419844143417,218
5.2,97.144524865152,40.3697861331317,-1.71049256855808,-1.70162866863071,-0.21618902458255,219
5.2,97.200002809333,40.4761580198798,-1.89063935731384,-1.75960676871034,-0.228102899906554,220
5.2,97.2856044663288,40.5832545868748,-2.06137927088511,-1.77652044900714,-0.241819828127362,221
5.2,97.4013298361392,40.6878067919459,-2.19126890617057,-1.76505378690566,-0.250142976605279,222
5.2,97.5471789187642,40.7865455929225,-2.2824626988495,-1.74388210761017,-0.245018944094471,223
5.2,97.6829731427753,40.876201947634,-2.32561529613199,-1.68828678144103,-0.238773326919178,224
5.2,97.7821030156913,40.9535068139098,-2.3258459968561,-1.60977824481971,-0.235987110774107,225
5.2,97.8723068711179,41.0151911495791,-2.29912791255702,-1.55148662003453,-0.229113263699925,226
5.2,97.9503156668845,41.0579859124714,-2.24506588589435,-1.49278327418963,-0.229336868020431,227
5.2,98.0128603608205,41.078622060416,-2.18577807997825,-1.4579301581221,-0.226540002852072,228
5.2,98.0566719107551,41.0738305512422,-2.13890815174704,-1.42814546710484,-0.230072753407981,229
5.2,98.0784812745177,41.0403423427795,-2.09016895533899,-1.41098335864986,-0.234943611218004,230
5.2,98.0750194099378,41,-2.0381288547199,-1.40503587444007,-0.24135959119712,231
5.2,98.0430172748446,41,-2.01036135378271,-1.42301788952491,-0.245366768045423,232
5.2,97.9999999999999,41,-2.01108304163279,-1.45884350761989,-0.250154795025553,233
5.2,97.9999999999999,41,-2.01875429390087,-1.50898707341245,-0.246132233339218,234
5.2,97.9999999999999,40.9618958656832,-2.04491039223038,-1.55403855299056,-0.244100839027912,235
5.2,97.9999999999999,40.9271642080745,-2.06625716633644,-1.57220158802428,-0.247381590099134,236
5.2,97.9999999999999,40.9212601391386,-2.09130114698995,-1.5961062367419,-0.239949318362079,237
5.2,97.9999999999999,40.9409146167048,-2.10490804467471,-1.58646628763041,-0.238056348322995,238
5.2,97.9999999999999,40.9828585986025,-2.08678049612152,-1.58363038121984,-0.223421329012197,239
5.2,97.9999999999999,41.043823042661,-2.04209577235312,-1.53166600725632,-0.215459026764951,240
5.2,97.9999999999999,41.1205389067097,-1.95740432652616,-1.45095807883897,-0.20825391253334,241
5.2,97.9999999999999,41.2097371485779,-1.82105374952205,-1.36376673177511,-0.19090484938786,242
5.2,97.9999999999999,41.3081487260951,-1.63266544748173,-1.27903861219681,-0.164309814637988,243
5.2,97.9999999999999,41.4125045970905,-1.41079288571109,-1.17853496094352,-0.146000070170128,244
5.2,97.9999999999999,41.5195357193936,-1.19249212127208,-1.10572426856515,-0.131024318171176,245
5.2,97.9999999999999,41.6259730508336,-0.981652022960801,-1.08149900055313,-0.11764457620685,246
5.2,97.9999999999999,41.7285475492399,-0.793616290021739,-1.08646686958258,-0.109465767678953,247
5.2,97.9999999999999,41.823990172442,-0.670885632452567,-1.10753444365885,-0.113889402532239,248
5.2,97.9999999999999,41.909031878269,-0.590694728265273,-1.13495056469934,-0.128081942352754,249
5.2,97.9999999999999,41.9804036245505,-0.549393696037288,-1.18651505960923,-0.139284774089951,250
5.2,97.9999999999999,42.0348363691157,-0.558767410808169,-1.24020792614672,-0.15349031231875,251
5.2,97.9999999999999,42.069061069794,-0.617005803894171,-1.29438470964017,-0.169166468817736,252
5.2,97.9999999999999,42.0798086844148,-0.709683222979837,-1.3459196176228,-0.182825429435381,253
5.2,97.9999999999999,42.0638101708074,-0.819040066757504,-1.39006248026917,-0.192631013955213,254
5.2,97.9999999999999,42.0291947597902,-0.96786295311975,-1.42565858630911,-0.200891461811729,255
5.2,97.9999999999999,42.0609665202242,-1.11098445157411,-1.45018200483916,-0.20604152401885,256
5.2,97.9999999999999,42.0801454325102,-1.24434650919372,-1.44061422922805,-0.211742913057235,257
5.2,97.9999999999999,42.0722040520176,-1.35152998355318,-1.41110757117005,-0.215276851776464,258
5.2,97.9999999999999,42.0404114209171,-1.40950335385733,-1.3908173071307,-0.204999212798615,259
5.2,97.9999999999999,41.9880365813792,-1.44091363151321,-1.31895072819037,-0.206979732637858,260
5.2,97.9999999999999,41.9183485755746,-1.43140855994476,-1.25518960691349,-0.205836852663801,261
5.2,97.9999999999999,41.8346164456741,-1.40780914785526,-1.21953316390527,-0.193901681018724,262
5.2,97.9999999999999,41.7401092338481,-1.36958891315941,-1.19949371734555,-0.18840260450178,263
5.2,97.9999999999999,41.6380959822674,-1.35504617401926,-1.18624648100064,-0.193683987645757,264
5.2,97.9999999999999,41.5318457331026,-1.37447631718979,-1.21765084077722,-0.200482111961621,265
5.2,97.9999999999999,41.4246275285244,-1.41956684125288,-1.27981476825915,-0.207985366863995,266
5.2,97.9999999999999,41.3197104107033,-1.50195122563414,-1.33914870640657,-0.219730055617725,267
5.2,97.9999999999999,41.2203634218101,-1.61130213972173,-1.38609434338383,-0.236891002291728,268
5.2,97.9999999999999,41.1298556040153,-1.73832273806396,-1.43477559634575,-0.246590100148686,269
5.2,97.9999999999999,41.0514559994897,-1.86605556509205,-1.46997180905205,-0.252400328733541,270
5.2,97.9999999999999,40.9884336504038,-2.0025977969668,-1.47791162987915,-0.258759517938046,271
5.2,97.9999999999999,40.9440575989284,-2.12819043895098,-1.48227140734592,-0.257009109331686,272
5.2,97.9999999999999,40.921596887234,-2.23677587489277,-1.47931244388913,-0.247708129510032,273
5.2,97.9999999999999,40.9243205574913,-2.30780598472746,-1.44978210872091,-0.238988053956632,274
5.2,97.9999999999999,40.9554976518709,-2.35250016084731,-1.41346784650653,-0.220028196937037,275
5.2,97.9999999999999,41,-2.35274741951925,-1.35178306497746,-0.20487675683424,276
5.2,97.9999999999999,41,-2.30269257009163,-1.29318974059483,-0.185182189738393,277
5.2,97.9999999999999,41,-2.22971741342146,-1.22765276988176,-0.171467038719929,278
5.2,97.9999999999999,41,-2.12011566870471,-1.18123005829433,-0.154855643995353,279
5.2,97.9999999999999,41,-2.02769972058448,-1.14177347537971,-0.14805456195959,280
5.2,97.9999999999999,41,-1.92522382537185,-1.12208067668019,-0.14530798284902,281
5.2,97.9999999999999,41,-1.85050122784694,-1.13966754370665,-0.144512344534201,282
5.2,97.9999999999999,41,-1.79858181330243,-1.15932721377749,-0.157478592312203,283
5.2,97.9999999999999,41,-1.80020858620037,-1.19358049567556,-0.175089712814378,284
5.2,97.9999999999999,41,-1.8273407557478,-1.24547388686051,-0.192939820005839,285
5.2,97.9999999999999,41,-1.89043816040726,-1.30728288950158,-0.207195651063535,286
5.2,97.9999999999999,41,-1.97636241016331,-1.34294525541686,-0.22860453916172,287
5.2,97.9999999999999,41,-2.08209066967249,-1.38040239451128,-0.24207242038173,288
5.2,97.9999999999999,41,-2.21623239991113,-1.41661490796003,-0.249457953950423,289
5.2,97.9999999999999,41,-2.34764825597098,-1.43301986561072,-0.251363340724874,290
5.2,97.9999999999999,41.0192516285411,-2.46086321386271,-1.42153665478394,-0.254828060272103,291
5.2,97.9999999999999,41.0644569004696,-2.57049809518114,-1.40584395515265,-0.245995577350274,292
5.2,97.9999999999999,41.0797320980075,-2.64352409070067,-1.36857491055632,-0.234168671825469,293
5.2,97.9999999999999,41.0683462633253,-2.67599085997822,-1.30231035252914,-0.222247698705558,294
5.2,97.9999999999999,41.0335684385938,-2.67757978238551,-1.23569438833598,-0.201991743574432,295
5.2,97.9999999999999,40.9786676659836,-2.63360848198155,-1.15134721826709,-0.184201381009976,296
5.2,97.9999999999999,40.9069129876653,-2.55254681325715,-1.08727138403211,-0.157516429028574,297
5.2,97.9999999999999,40.8215734458096,-2.44138338222953,-0.987523727424875,-0.147592537111039,298
5.2,97.9999999999999,40.7259180825871,-2.30644070634508,-0.937460600183602,-0.126200800640712,299
5.2,97.9999999999999,40.6232159401685,-2.17733429022931,-0.880782729253443,-0.119697267737681,300
5.2,98.0058957686335,40.5167360607244,-2.05841441394405,-0.850831219454278,-0.116726488841568,301
5.2,98.0585209627328,40.4097474864255,-1.95665312002518,-0.851854603748322,-0.119235856114944,302
5.2,98.0804350380025,40.3055192594423,-1.88044217798006,-0.857418749032036,-0.133478083761457,303
5.2,98.0749070366132,40.2073204219456,-1.851867807062,-0.907138770233523,-0.14627455616816,304
5.2,98.0452060007355,40.118420016106,-1.85492495187896,-0.969456502987953,-0.163712352725359,305
5.2,97.99460097254,40.0420870840941,-1.90340507685326,-1.05043299835783,-0.18429366147812,306
5.2,97.9263609941974,39.9815906680806,-1.99237936318216,-1.12862801286187,-0.208218427308267,307
5.2,97.8437551078784,39.9401998102361,-2.11757916510469,-1.21406955134212,-0.222176709857981,308
5.2,97.7500523557535,39.9211835527312,-2.27406383276003,-1.2911335184772,-0.233205622482665,309
5.2,97.6485217799934,39.9278109377367,-2.44610279130396,-1.36185722247124,-0.244642706671158,310
5.2,97.5424324227688,39.9633510074231,-2.61521356177917,-1.41956794655815,-0.256347172832118,311
5.2,97.4350533262504,40,-2.78708215070651,-1.45349469544753,-0.262539549085728,312
5.2,97.3296535326087,40,-2.91986040267265,-1.47260131965206,-0.261227478126488,313
5.2,97.2295020840143,40,-3.0211726597566,-1.47109816478508,-0.252329343854619,314
5.2,97.1378680226381,40,-3.07590790911077,-1.43861949769627,-0.238985694117473,315
5.2,97.0580203906505,40,-3.07517195389986,-1.37861116995937,-0.220826794048708,316
5.2,96.9932282302223,40,-3.02397417725512,-1.30768987673387,-0.193392344403057,317
5.2,96.946760583524,40,-2.91186775487792,-1.20604569434413,-0.169968623422147,318
5.2,96.9218864927263,40,-2.75759781521529,-1.10926407933076,-0.141709548967719,319
5.2,96.921875,40,-2.57171056345388,-0.992116483410236,-0.123039547070213,320
5.2,96.9499951475155,40,-2.3765312062205,-0.908990280649093,-0.0992005558608877,321
5.2,97,40,-2.14753632629413,-0.838173113229857,-0.0817550684168005,322
5.2,97,40,-1.93974034382039,-0.795161301046456,-0.0740713869778364,323
5.2,97,40,-1.75409329276437,-0.783673345658407,-0.0675152053456536,324
5.2,97,40,-1.59433851990759,-0.776133416855938,-0.0660451955591208,325
5.2,97,40,-1.45943015971438,-0.773594478809585,-0.0676666412232771,326
5.2,97,40,-1.35529202297333,-0.780849293153963,-0.0687521399259445,327
5.2,97,40,-1.2868588440162,-0.783578730275693,-0.0769906963236018,328
5.2,97,40,-1.27233388882925,-0.80139395207442,-0.0899510279775546,329
5.2,97,40,-1.29885798036812,-0.840687279239326,-0.107775107584956,330
5.2,97,40,-1.35796008103618,-0.868319918043991,-0.128642135304855,331
5.2,97,40,-1.43757132846988,-0.905939155486344,-0.143268279849451,332
5.2,97,40,-1.53498004415366,-0.949202993245223,-0.151579005552744,333
5.2,97,40,-1.63527661289986,-0.985698205519661,-0.15439066691876,334
5.2,97,40,-1.73325967806574,-0.99790607914171,-0.158174829437585,335
5.2,97,40,-1.82241789131578,-0.997122278156297,-0.158606067717997,336
5.2,97,40,-1.89696302975227,-0.98258072465071,-0.15528627534506,337
5.2,97,40,-1.94658249409995,-0.960124193279007,-0.152012623801197,338
5.2,97,40,-1.97448486731443,-0.941680756813419,-0.143527390868619,339
5.2,97,40,-1.98660224192494,-0.911538770102659,-0.138001105268307,340
5.2,97,40,-1.9745404822125,-0.895460362150427,-0.12451488348362,341
5.2,97,40,-1.9319179154402,-0.87104224134643,-0.114254990944165,342
5.2,97,40,-1.88166313219778,-0.845711945963252,-0.102679484446954,343
5.2,97,40,-1.81279691057231,-0.814280373920056,-0.087471842816818,344
5.2,97,40,-1.72585401438971,-0.776141775042326,-0.0744990877634875,345
5.2,97,40,-1.63999957465942,-0.747744869400705,-0.0638416704820104,346
5.2,97,40,-1.57054652987489,-0.741269731304854,-0.0592654167642914,347
5.2,97,40,-1.53592885165523,-0.733526303781133,-0.0684758947481479,348
